decade,year,gener,source,left_context,keyword,right_context,text,dm_code,notes,auto_code,confidence,reason
1950,1950,TV/MOV,Whirlpool,please. I'll be in the bar with Mr Korvo. -,Well?,"- She wasn't home. Oh, too bad. Now, finish","  Yes, please. I'll be in the bar with Mr Korvo. - Well? - She wasn't home. Oh, too bad. Now, finish",1,NA,NA,low,MANUAL REVIEW NEEDED
1950,1950,TV/MOV,Under My Skin,"even see me. You passed me on to Claude. Oh,","well,",that was very nice of me. Wasn't it? I was,"  didn't even see me. You passed me on to Claude. Oh, well, that was very nice of me. Wasn't it? I was a",1,NA,NA,low,MANUAL REVIEW NEEDED
1950,1950,TV/MOV,Woman in Hiding, please start loading.,"Well,","the least you can do is meet me. Well, what","  please start loading. Well, the least you can do is meet me. Well, what do you expect me to do? Walk in this heat? Okay",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Woman in Hiding,the place for a long time. You won't? Why not?,"Well,",I'm going to New York for a while. To live,"  seeing the place for a long time. You won't? Why not? Well, I'm going to New York for a while. To live there.",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Woman in Hiding, busy.,"Well,",it's lunch hour. I'm not busy now. Well... hello. Come,"  busy. Well, it's lunch hour. I'm not busy now. Well... hello. Come on, you can't be in that much of a",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Under My Skin,in my apartment. He was hungry. I fed him. Oh?,"Well,",thanks. That was nice of you. It's a shame he,"  's in my apartment. He was hungry. I fed him. Oh? Well, thanks. That was nice of you. It's a shame he has",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Black Hand,him talk. - I'm going to bed. - Good night.,"Well,","Mike. Try again. Luxurious clothing No work, no income. My","  make him talk. - I'm going to bed. - Good night. Well, Mike. Try again. Luxurious clothing No work, no income. My",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Under My Skin," don't ever come out. Hey, [George]! Danny. Danny Butler.",Well.,"English jock, [George] Gardner. Pretty good. - Well, are you","  don't ever come out. Hey, [George]! Danny. Danny Butler. Well. English jock, [George] Gardner. Pretty good. - Well, are you",1,NA,NA,low,MANUAL REVIEW NEEDED
1950,1950,TV/MOV,Woman in Hiding,"I suppose not. Of course not. Now, about that dinner...","Well,",we'll see. You can call me at the hotel this,"  , I suppose not. Of course not. Now, about that dinner... Well, we'll see. You can call me at the hotel this evening if",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Woman in Hiding,Clark IV You'd think it was a line of kings.,Well,it is a good family. He has a right to,  n't. Selden Clark IV You'd think it was a line of kings. Well it is a good family. He has a right to be proud. Proud,1,NA,NA,low,MANUAL REVIEW NEEDED
1950,1950,TV/MOV,Under My Skin,it? You had better tell me. Louis? My friend Bork?,"Well,",he says I owe him a lot of money -,"  is it? You had better tell me. Louis? My friend Bork? Well, he says I owe him a lot of money - - Quite a fistful",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Woman in Hiding,me talking to you. Not my landlady or anybody else.,"Well,",whatever you say. Get in. But can't we talk here,"  anyone to see me talking to you. Not my landlady or anybody else. Well, whatever you say. Get in. But can't we talk here just",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Under My Skin,your dinner. - I'm full. - Just hungry for America.,"Well,","don't you like being a Frenchman, ma'am? Yes. Sit down","  finish your dinner. - I'm full. - Just hungry for America. Well, don't you like being a Frenchman, ma'am? Yes. Sit down",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Woman in Hiding,"is a rich uncle of mine, a very dull fellow.","Well,","in that case I do apologize. It's all right, just","  . Mr Ramsey is a rich uncle of mine, a very dull fellow. Well, in that case I do apologize. It's all right, just do",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Whirlpool,"Wiltshire Department Store, so if it's true, you might as",well,tell me. It's true. You saw her steal a pin,"  with the Wiltshire Department Store, so if it's true, you might as well tell me. It's true. You saw her steal a pin and helped",0,NA,0,high,Fixed phrase: as well / may well
1950,1950,TV/MOV,Woman in Hiding,That's why you have to be put away. Put away?,"Well,","after all, Deborah, I can't go on forever just searching","  things. That's why you have to be put away. Put away? Well, after all, Deborah, I can't go on forever just searching for",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Woman in Hiding,Raleigh will be leaving shortly... Passengers will please start loading.,"Well,","the least you can do is meet me. Well, what","  now loading for Raleigh will be leaving shortly... Passengers will please start loading. Well, the least you can do is meet me. Well, what do you",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Woman in Hiding,eye on her anyway. I'm pretty sure I'm not wrong.,"Well,","naturally if I find out that I am, I'll call","  an eye on her anyway. I'm pretty sure I'm not wrong. Well, naturally if I find out that I am, I'll call you.",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Woman in Hiding,"mean, help you? Just what did you have in mind?","Well,",I don't know. I wouldn't want to get mixed up,"  do you mean, help you? Just what did you have in mind? Well, I don't know. I wouldn't want to get mixed up in",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Under My Skin,Now look. You see Bork down there? - Yeah. -,"Well,","uh, he's coming up. He's been pestering me about going","  I? Now look. You see Bork down there? - Yeah. - Well, uh, he's coming up. He's been pestering me about going",1,NA,NA,low,MANUAL REVIEW NEEDED
1950,1950,TV/MOV,Woman in Hiding,"about you. I thought I did, once. It's just that...","Well,","it's just that I've been busy, that's all. Things","  about you. I thought I did, once. It's just that... Well, it's just that I've been busy, that's all. Things",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,711 Ocean Drive,Six forty and twelve thirty. Eighteen seventy I owe you.,"Well,","finally. Stick with me, kid, you get nothing but winners.","  , Bill. Six forty and twelve thirty. Eighteen seventy I owe you. Well, finally. Stick with me, kid, you get nothing but winners.",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Under My Skin,of me. Wasn't it? I was a kid. Many thanks.,"Well,","maybe now that I'm back, Claude will return the favor.","  of me. Wasn't it? I was a kid. Many thanks. Well, maybe now that I'm back, Claude will return the favor. He",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Woman in Hiding,swell girl and she needs help. Yes. I suppose so.,"Well,",all right. I'll try to find out more about it.,"  s pretty swell girl and she needs help. Yes. I suppose so. Well, all right. I'll try to find out more about it. Okay",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Woman in Hiding,"you... You might have mentioned it to me, John. Why?","Well,",I... I just think you might have. I don't think,"  n't you... You might have mentioned it to me, John. Why? Well, I... I just think you might have. I don't think so",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Black Hand,not kept his word? I see you! I see you!,Well?,A weakness of the knee? Remove him his identity papers.,  be if not kept his word? I see you! I see you! Well? A weakness of the knee? Remove him his identity papers. I filed,1,NA,NA,low,MANUAL REVIEW NEEDED
1950,1950,TV/MOV,Whirlpool,bladder operation like yours. Only it didn't turn out so,well.,From a lot of angles. That operation of yours saved,  . - Call bladder operation like yours. Only it didn't turn out so well. From a lot of angles. That operation of yours saved you a lot,0,NA,NA,low,MANUAL REVIEW NEEDED
1950,1950,TV/MOV,Under My Skin,to the starting post. Tell you how I do what?,"Well,","I don't do anything. I -- Hey, what do you","  can't get to the starting post. Tell you how I do what? Well, I don't do anything. I -- Hey, what do you got",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Woman in Hiding,leave on schedule. Nashville bus will leave in 15 minutes.,"Well,","goodbye, Mr Ramsey. I'm very grateful. Wait a minute.","  loading and will leave on schedule. Nashville bus will leave in 15 minutes. Well, goodbye, Mr Ramsey. I'm very grateful. Wait a minute.",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Woman in Hiding,him charging around the plant like it was a battlefield.,"Well,","he does keep it running for you, doesn't he? No","  again. I watch him charging around the plant like it was a battlefield. Well, he does keep it running for you, doesn't he? No hydro-electric",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,The Last Voyage,"supposing some of the lining in that flue had been,","well,","rusted away. What then? Mr. Mace, dispatch men to each","  flue. Now, supposing some of the lining in that flue had been, well, rusted away. What then? Mr. Mace, dispatch men to each",0,NA,NA,low,MANUAL REVIEW NEEDED
1950,1950,TV/MOV,Black Hand,- Termin-e. - Vapore: boat. - Good. You speak very,well.,Now we will... The boat... Poster... the letter. Pass.,  ? - Termin-e. - Vapore: boat. - Good. You speak very well. Now we will... The boat... Poster... the letter. Pass.,0,NA,0,high,Intensifier + well
1950,1950,TV/MOV,Whirlpool,to me. I've just seen her. I'm your friend as,well,"as your lawyer, Bill. The situation may change but right","  sister to me. I've just seen her. I'm your friend as well as your lawyer, Bill. The situation may change but right now... well",0,NA,0,high,Fixed phrase: as well / may well
1950,1950,TV/MOV,Woman in Hiding," , don't you think? Yes, yes, of course. Sorry.","Well,",thanks again. Maybe we'll run into each other sometime. I'd,"  , don't you think? Yes, yes, of course. Sorry. Well, thanks again. Maybe we'll run into each other sometime. I'd",1,NA,1,high,DM: Sentence-initial + comma/punct
1950,1950,TV/MOV,Under My Skin,it? - [Speaking_Italian] - So who were you expecting? -,"Well,",it's about time you got here. Where's the rest of,"  - Who is it? - [Speaking_Italian] - So who were you expecting? - Well, it's about time you got here. Where's the rest of my",1,NA,NA,low,MANUAL REVIEW NEEDED
1960,1960,TV/MOV,The Leech Woman,of the carriers we'll send back. We three go on.,"Well,",have a good night's rest. Good night. Ladu. Another long,"  The rest of the carriers we'll send back. We three go on. Well, have a good night's rest. Good night. Ladu. Another long",1,NA,1,high,DM: Sentence-initial + comma/punct
1960,1960,TV/MOV,Let's Make Love," All right, yeah. - Now, Presleys... Hit it, Elvis.","Well,","she's my rock' n' roll mama, We're rockin'","  All right, yeah. - Now, Presleys... Hit it, Elvis. Well, she's my rock' n' roll mama, We're rockin'",1,NA,1,high,DM: Sentence-initial + comma/punct
1960,1960,TV/MOV,The Last Voyage,"my purse in the salon. Oh, fine. Not again. -","Well,",just this once. - Thanks. That safety valve must be,"  left my purse in the salon. Oh, fine. Not again. - Well, just this once. - Thanks. That safety valve must be fused.",1,NA,NA,low,MANUAL REVIEW NEEDED
1960,1960,TV/MOV,Let's Make Love,"Lindy's did a good one. - OK, let's hear it.","Well,","this is "" The Lament of the... Pop Singer. ""","  Lindy's did a good one. - OK, let's hear it. Well, this is "" The Lament of the... Pop Singer. "" Records with",1,NA,1,high,DM: Sentence-initial + comma/punct
1960,1960,TV/MOV,The Leech Woman,"your aunt was wearing a large diamond necklace tonight. Oh,","well,",that proves it. Mrs. Talbot's diamonds are right here. Neil,"  The witnesses said your aunt was wearing a large diamond necklace tonight. Oh, well, that proves it. Mrs. Talbot's diamonds are right here. Neil",0,NA,NA,low,MANUAL REVIEW NEEDED
1960,1960,TV/MOV,Let's Make Love,"in balloons of every kind. He died in 1777, leaving",well,"over 300,000 francs. The cause of death was listed as...","  man, interested in balloons of every kind. He died in 1777, leaving well over 300,000 francs. The cause of death was listed as... "" excessive interest",0,NA,NA,low,MANUAL REVIEW NEEDED
1960,1960,TV/MOV,Let's Make Love,"Boy, you haven't had much experience with women, have you?","Well,","I like to think I have, but, uh... If you","  . Boy, you haven't had much experience with women, have you? Well, I like to think I have, but, uh... If you want",1,NA,1,high,DM: Sentence-initial + comma/punct
1960,1960,TV/MOV,The Last Voyage,"sir. Mommy, a puppet show. - Oh, how charming. -","Well,","what do you know? Oh, Mommy, can I watch the","  sir. Mommy, a puppet show. - Oh, how charming. - Well, what do you know? Oh, Mommy, can I watch the puppet",1,NA,NA,low,MANUAL REVIEW NEEDED
1960,1960,TV/MOV,The Leech Woman,"Talbot described you in detail. I'm her niece, Terry Hart.","Well,",how do you do? Your aunt never mentioned you. Is,"  . Talbot described you in detail. I'm her niece, Terry Hart. Well, how do you do? Your aunt never mentioned you. Is she with",1,NA,1,high,DM: Sentence-initial + comma/punct
1960,1960,TV/MOV,Let's Make Love,"over to me. - You're unsure of yourself, yes? -","Well,","yes, I suppose... I mean, it's normal. I'm","  come over to me. - You're unsure of yourself, yes? - Well, yes, I suppose... I mean, it's normal. I'm",1,NA,NA,low,MANUAL REVIEW NEEDED
1960,1960,TV/MOV,The Leech Woman,"you here? Yes, no matter what time it is. I...","Well,",I want to know if she's safe. Thank you for,"  call you here? Yes, no matter what time it is. I... Well, I want to know if she's safe. Thank you for being so",1,NA,1,high,DM: Sentence-initial + comma/punct
